source,target,isSourceSelected,isTargetSelected,frequency
broth,sugar,0,0,854.0
broth,sweetener,0,0,2.0
broth,syrup,0,0,54.0
broth,tabasco sauce,0,0,100.0
broth,taco seasoning,0,0,33.0
broth,taco seasoning mix,0,0,24.0
broth,tahini,0,0,10.0
broth,tarragon,0,0,117.0
broth,tartar,0,0,0.0
broth,tea,0,0,1.0
broth,tenderloin,0,0,130.0
broth,tenders,0,0,33.0
broth,tequila,0,0,7.0
broth,teriyaki sauce,0,0,21.0
broth,thighs,0,0,172.0
broth,thyme,0,0,1097.0
broth,tofu,0,0,58.0
broth,tomato,0,0,1850.0
broth,tomato juice,0,0,47.0
broth,tomato sauce,0,0,238.0
broth,tomato soup,0,0,24.0
broth,tortellini,0,0,78.0
broth,tortillas,0,0,170.0
broth,tuna,0,0,15.0
broth,turkey,0,0,197.0
broth,turmeric,0,0,146.0
broth,turmeric powder,0,0,4.0
broth,unsweetened cocoa powder,0,0,7.0
broth,vanilla,0,0,1.0
broth,vanilla essence,0,0,0.0
broth,vanilla extract,0,0,2.0
broth,vanilla ice cream,0,0,0.0
broth,vanilla instant pudding mix,0,0,0.0
broth,vegetable oil cooking spray,0,0,29.0
broth,vegetable shortening,0,0,4.0
broth,vegetable stock,0,0,2.0
broth,vegetables,0,0,159.0
broth,vermouth,0,0,24.0
broth,vinegar,0,0,688.0
broth,vodka,0,0,9.0
broth,wafers,0,0,0.0
broth,walnuts,0,0,35.0
broth,water,0,0,1279.0
broth,watermelon,0,0,0.0
broth,wedge,0,0,46.0
broth,weed,0,0,62.0
broth,wheat germ,0,0,0.0
broth,whip,0,0,2.0
broth,whipped cream,0,0,2.0
broth,whipped topping,0,0,1.0
broth,whipping cream,0,0,168.0
broth,whiskey,0,0,14.0
broth,white cake mix,0,0,0.0
broth,wine,0,0,1214.0
broth,wings,0,0,8.0
broth,worcestershire sauce,0,0,365.0
broth,wrappers,0,0,8.0
broth,yeast,0,0,19.0
broth,yellow cake mix,0,0,0.0
broth,yellow squash,0,0,49.0
broth,yogurt,0,0,121.0
broth,yolk,0,0,48.0
broth,zest,0,0,234.0
broth,zucchini,0,0,339.0
browns,buns,0,0,1.0
browns,butter,0,0,114.0
browns,buttermilk,0,0,1.0
browns,butternut squash,0,0,0.0
browns,cabbage,0,0,1.0
browns,cacao,0,0,0.0
browns,cajun seasoning,0,0,3.0
browns,cake,0,0,0.0
browns,candies,0,0,0.0
browns,capers,0,0,1.0
browns,capsicum,0,0,0.0
browns,cardamom,0,0,0.0
browns,carrot,0,0,7.0
browns,cashews,0,0,0.0
browns,catsup,0,0,0.0
browns,cauliflower,0,0,0.0
browns,cayenne,0,0,2.0
browns,celery,0,0,7.0
browns,cereal,0,0,1.0
browns,cheese,0,0,266.0
browns,cherry,0,0,0.0
browns,chestnuts,0,0,0.0
browns,chicken,0,0,3.0
browns,chicken bouillon cube,0,0,2.0
browns,chicken breast,0,0,0.0
browns,chicken pieces,0,0,0.0
browns,chicken stock,0,0,1.0
browns,chickpeas,0,0,0.0
browns,chile,0,0,0.0
browns,chili,0,0,10.0
browns,chili powder,0,0,8.0
browns,chili sauce,0,0,2.0
browns,chip,0,0,4.0
browns,chives,0,0,4.0
browns,chocolate,0,0,0.0
browns,chops,0,0,4.0
browns,choy,0,0,0.0
browns,chuck,0,0,2.0
browns,chunks,0,0,0.0
browns,chutney,0,0,0.0
browns,cider,0,0,0.0
browns,cilantro,0,0,10.0
browns,cilantro leaf,0,0,0.0
browns,cinnamon,0,0,1.0
browns,clams,0,0,0.0
browns,clove,0,0,9.0
browns,cocoa,0,0,0.0
browns,cocoa powder,0,0,0.0
browns,coconut,0,0,0.0
browns,coffee,0,0,0.0
browns,concentrate,0,0,0.0
browns,condensed cream of chicken soup,0,0,3.0
browns,condensed cream of mushroom soup,0,0,3.0
browns,cooked chicken breast,0,0,0.0
browns,cookies,0,0,0.0
browns,cooking spray,0,0,3.0
browns,coriander,0,0,0.0
browns,coriander leaf,0,0,0.0
browns,coriander powder,0,0,0.0
browns,corn,0,0,12.0
browns,corn flakes,0,0,29.0
browns,cornflour,0,0,0.0
browns,cornmeal,0,0,0.0
browns,cornstarch,0,0,3.0
browns,couscous,0,0,0.0
browns,crabmeat,0,0,4.0
browns,cracker,0,0,3.0
browns,cranberries,0,0,0.0
browns,cranberry juice,0,0,0.0
browns,cream,0,0,1.0
browns,cream of celery soup,0,0,15.0
browns,cream of chicken soup,0,0,58.0
browns,cream of mushroom soup,0,0,22.0
browns,creamer,0,0,0.0
browns,creole seasoning,0,0,0.0
browns,crisco,0,0,0.0
browns,crumb,0,0,0.0
browns,crushed red pepper flakes,0,0,1.0
browns,cucumber,0,0,0.0
browns,cumin,0,0,8.0
browns,cumin powder,0,0,0.0
browns,currants,0,0,1.0
browns,curry powder,0,0,1.0
browns,dates,0,0,0.0
browns,dill,0,0,1.0
browns,dogs,0,0,0.0
browns,dough,0,0,1.0
browns,dried italian seasoning,0,0,0.0
browns,dried onion flakes,0,0,0.0
browns,dried oregano leaf,0,0,0.0
browns,dried parsley flakes,0,0,0.0
browns,dried thyme leaf,0,0,0.0
browns,dry onion soup mix,0,0,1.0
browns,egg,0,0,136.0
browns,egg substitute,0,0,1.0
browns,egg white,0,0,1.0
browns,eggplant,0,0,0.0
browns,enchilada sauce,0,0,0.0
browns,espresso,0,0,0.0
browns,fat,0,0,0.0
browns,fat free sour cream,0,0,1.0
browns,feta,0,0,0.0
browns,fettuccine,0,0,0.0
browns,fillet,0,0,3.0
browns,filling,0,0,0.0
browns,fish sauce,0,0,0.0
browns,floret,0,0,1.0
browns,flour,0,0,23.0
browns,fraiche,0,0,1.0
browns,fresh basil leaf,0,0,1.0
browns,fresh cilantro leaf,0,0,0.0
browns,fresh lemon juice,0,0,0.0
browns,fresh lemon rind,0,0,0.0
browns,fresh lime juice,0,0,0.0
browns,fresh mint leaf,0,0,0.0
browns,fresh orange juice,0,0,0.0
browns,fresh parsley leaf,0,0,0.0
browns,fresh thyme leave,0,0,0.0
browns,frosting,0,0,0.0
browns,frozen whipped topping,0,0,0.0
browns,fruit,0,0,0.0
browns,garlic,0,0,9.0
browns,garlic powder,0,0,23.0
browns,gelatin,0,0,0.0
browns,ghee,0,0,0.0
browns,ginger,0,0,0.0
browns,gingerroot,0,0,0.0
browns,gorgonzola,0,0,0.0
browns,graham cracker crumbs,0,0,0.0
browns,granular,0,0,0.0
browns,granules,0,0,2.0
browns,grapes,0,0,0.0
browns,gravy,0,0,2.0
browns,green food coloring,0,0,0.0
browns,greens,0,0,0.0
browns,grenadine,0,0,0.0
browns,guacamole,0,0,0.0
browns,gum,0,0,0.0
browns,half-and-half,0,0,13.0
browns,half-and-half cream,0,0,6.0
browns,halves,0,0,0.0
browns,ham,0,0,36.0
browns,hamburger,0,0,4.0
browns,hazelnuts,0,0,0.0
browns,heavy cream,0,0,6.0
browns,heavy whipping cream,0,0,1.0
browns,herbs,0,0,0.0
browns,hoisin sauce,0,0,0.0
browns,honey,0,0,0.0
browns,horseradish,0,0,0.0
browns,hot pepper sauce,0,0,1.0
browns,hot sauce,0,0,6.0
browns,ice,0,0,0.0
browns,ice cube,0,0,0.0
browns,italian dressing,0,0,0.0
browns,italian salad dressing,0,0,0.0
browns,italian seasoning,0,0,1.0
browns,jalapeno,0,0,4.0
browns,jam,0,0,1.0
browns,jelly,0,0,0.0
browns,juice,0,0,0.0
browns,kahlua,0,0,0.0
browns,kale,0,0,0.0
browns,ketchup,0,0,2.0
browns,kielbasa,0,0,1.0
browns,krispies,0,0,1.0
browns,lamb,0,0,0.0
browns,lard,0,0,0.0
browns,leek,0,0,1.0
browns,lemon,0,0,0.0
browns,lemon extract,0,0,0.0
browns,lemon juice,0,0,1.0
browns,lemon peel,0,0,0.0
browns,lemon rind,0,0,0.0
browns,lemon slice,0,0,0.0
browns,lemongrass,0,0,0.0
browns,lentils,0,0,0.0
browns,lettuce,0,0,0.0
browns,lettuce leaf,0,0,0.0
browns,light cream,0,0,0.0
browns,light sour cream,0,0,2.0
browns,light soy sauce,0,0,0.0
browns,lime,0,0,2.0
browns,lime juice,0,0,1.0
browns,linguine,0,0,0.0
browns,liqueur,0,0,0.0
browns,liquid smoke,0,0,0.0
browns,loin,0,0,0.0
browns,low sodium soy sauce,0,0,0.0
browns,low-fat sour cream,0,0,0.0
browns,macaroni,0,0,0.0
browns,mace,0,0,0.0
browns,mango,0,0,0.0
browns,mangoes,0,0,0.0
browns,margarine,0,0,12.0
browns,marinara sauce,0,0,1.0
browns,marinated artichoke hearts,0,0,0.0
browns,marjoram,0,0,0.0
browns,marmalade,0,0,0.0
browns,marnier,0,0,0.0
browns,marshmallows,0,0,0.0
browns,masala,0,0,0.0
browns,mayonnaise,0,0,7.0
browns,meat,0,0,4.0
browns,milk,0,0,72.0
browns,mint,0,0,0.0
browns,mint leaf,0,0,0.0
browns,mirin,0,0,0.0
browns,molasses,0,0,0.0
browns,mushroom,0,0,18.0
browns,mustard,0,0,13.0
browns,mustard powder,0,0,0.0
browns,nectar,0,0,0.0
browns,nonfat dry milk powder,0,0,0.0
browns,nonfat sour cream,0,0,0.0
browns,nonstick cooking spray,0,0,1.0
browns,noodles,0,0,0.0
browns,nutmeg,0,0,4.0
browns,nuts,0,0,0.0
browns,oatmeal,0,0,0.0
browns,oats,0,0,0.0
browns,oil,0,0,59.0
browns,okra,0,0,0.0
browns,old bay seasoning,0,0,3.0
browns,olive,0,0,1.0
browns,onion,0,0,201.0
browns,onion powder,0,0,5.0
browns,onion soup mix,0,0,0.0
browns,orange,0,0,0.0
browns,orange juice,0,0,1.0
browns,orange peel,0,0,0.0
browns,orange rind,0,0,0.0
browns,oregano,0,0,7.0
browns,oregano leaf,0,0,0.0
browns,oyster sauce,0,0,0.0
browns,pancetta,0,0,1.0
browns,paprika,0,0,8.0
browns,parsley,0,0,10.0
browns,parsley flakes,0,0,1.0
browns,parsnips,0,0,0.0
browns,pasta,0,0,0.0
browns,pasta sauce,0,0,0.0
browns,paste,0,0,1.0
browns,pastry,0,0,0.0
browns,pea,0,0,2.0
browns,peaches,0,0,0.0
browns,peanuts,0,0,0.0
browns,pear,0,0,0.0
browns,pecans,0,0,0.0
browns,pectin,0,0,0.0
browns,penne,0,0,0.0
browns,pepper,0,0,181.0
browns,peppercorn,0,0,0.0
browns,peppercorns,0,0,0.0
browns,pepperoni,0,0,0.0
browns,pesto sauce,0,0,2.0
browns,pickle,0,0,0.0
browns,pie crust,0,0,0.0
browns,pimiento,0,0,0.0
browns,pineapple,0,0,0.0
browns,pineapple juice,0,0,0.0
browns,pistachios,0,0,0.0
browns,pizza sauce,0,0,0.0
browns,pods,0,0,0.0
browns,popcorn,0,0,0.0
browns,pork,0,0,0.0
browns,potato,0,0,3.0
browns,poultry seasoning,0,0,0.0
browns,prawns,0,0,1.0
browns,preserves,0,0,1.0
browns,prosciutto,0,0,1.0
browns,pudding,0,0,0.0
browns,pumpkin,0,0,0.0
browns,pure vanilla extract,0,0,0.0
browns,puree,0,0,0.0
browns,quinoa,0,0,0.0
browns,radish,0,0,0.0
browns,raisin,0,0,0.0
browns,ranch dressing,0,0,0.0
browns,raspberries,0,0,0.0
browns,red chili powder,0,0,0.0
browns,red food coloring,0,0,0.0
browns,red pepper flakes,0,0,0.0
browns,reduced sodium soy sauce,0,0,0.0
browns,refrigerated crescent dinner rolls,0,0,1.0
browns,relish,0,0,1.0
browns,rhubarb,0,0,0.0
browns,rib,0,0,1.0
browns,rice,0,0,0.0
browns,rind,0,0,0.0
browns,rosemary,0,0,0.0
browns,round,0,0,0.0
browns,rum,0,0,0.0
browns,saffron,0,0,0.0
browns,sage,0,0,2.0
browns,salami,0,0,0.0
browns,salmon,0,0,2.0
browns,salsa,0,0,11.0
browns,salt,0,0,126.0
browns,sauerkraut,0,0,1.0
browns,sausage,0,0,44.0
browns,scallion,0,0,6.0
browns,scallops,0,0,0.0
browns,schnapps,0,0,0.0
browns,seasoned bread crumbs,0,0,0.0
browns,seasoning,0,0,3.0
browns,sec,0,0,0.0
browns,seed,0,0,2.0
browns,shallot,0,0,1.0
browns,shell,0,0,2.0
browns,sherry,0,0,0.0
browns,shortening,0,0,0.0
browns,shoulder,0,0,0.0
browns,shrimp,0,0,3.0
browns,sirloin,0,0,0.0
browns,skewers,0,0,0.0
browns,skinless chicken breast,0,0,0.0
browns,soda,0,0,0.0
browns,sour cream,0,0,90.0
browns,soy sauce,0,0,2.0
browns,soymilk,0,0,0.0
browns,spaghetti,0,0,1.0
browns,spaghetti sauce,0,0,0.0
browns,spears,0,0,1.0
browns,spice,0,0,1.0
browns,spinach,0,0,9.0
browns,spinach leaf,0,0,0.0
browns,splenda sugar substitute,0,0,0.0
browns,spread,0,0,0.0
browns,sprig,0,0,0.0
browns,sprinkles,0,0,0.0
browns,sprout,0,0,1.0
browns,starch,0,0,0.0
browns,steak,0,0,2.0
browns,stick,0,0,0.0
browns,strawberry,0,0,0.0
browns,sugar,0,0,2.0
browns,sweetener,0,0,0.0
browns,syrup,0,0,1.0
browns,tabasco sauce,0,0,1.0
browns,taco seasoning,0,0,7.0
browns,taco seasoning mix,0,0,1.0
browns,tahini,0,0,0.0
browns,tarragon,0,0,0.0
browns,tartar,0,0,0.0
browns,tea,0,0,0.0
browns,tenderloin,0,0,0.0
browns,tenders,0,0,0.0
browns,tequila,0,0,0.0
browns,teriyaki sauce,0,0,0.0
browns,thighs,0,0,0.0
browns,thyme,0,0,4.0
browns,tofu,0,0,0.0
browns,tomato,0,0,18.0
browns,tomato juice,0,0,0.0
browns,tomato sauce,0,0,2.0
browns,tomato soup,0,0,1.0
browns,tortellini,0,0,0.0
browns,tortillas,0,0,5.0
browns,tuna,0,0,0.0
browns,turkey,0,0,3.0
browns,turmeric,0,0,0.0
browns,turmeric powder,0,0,0.0
browns,unsweetened cocoa powder,0,0,0.0
browns,vanilla,0,0,0.0
browns,vanilla essence,0,0,0.0
browns,vanilla extract,0,0,0.0
browns,vanilla ice cream,0,0,0.0
browns,vanilla instant pudding mix,0,0,0.0
browns,vegetable oil cooking spray,0,0,2.0
browns,vegetable shortening,0,0,0.0
browns,vegetable stock,0,0,0.0
browns,vegetables,0,0,9.0
browns,vermouth,0,0,0.0
browns,vinegar,0,0,1.0
browns,vodka,0,0,0.0
browns,wafers,0,0,0.0
browns,walnuts,0,0,0.0
browns,water,0,0,12.0
browns,watermelon,0,0,0.0
browns,wedge,0,0,0.0
browns,weed,0,0,4.0
browns,wheat germ,0,0,0.0
browns,whip,0,0,0.0
browns,whipped cream,0,0,0.0
browns,whipped topping,0,0,0.0
browns,whipping cream,0,0,6.0
browns,whiskey,0,0,0.0
browns,white cake mix,0,0,0.0
browns,wine,0,0,0.0
browns,wings,0,0,0.0
browns,worcestershire sauce,0,0,7.0
browns,wrappers,0,0,1.0
browns,yeast,0,0,0.0
browns,yellow cake mix,0,0,0.0
browns,yellow squash,0,0,0.0
browns,yogurt,0,0,0.0
browns,yolk,0,0,0.0
browns,zest,0,0,2.0
browns,zucchini,0,0,0.0
buns,butter,0,0,104.0
buns,buttermilk,0,0,1.0
buns,butternut squash,0,0,1.0
buns,cabbage,0,0,14.0
buns,cacao,0,0,0.0
buns,cajun seasoning,0,0,8.0
buns,cake,0,0,0.0
buns,candies,0,0,0.0
buns,capers,0,0,1.0
buns,capsicum,0,0,1.0
buns,cardamom,0,0,1.0
buns,carrot,0,0,25.0
buns,cashews,0,0,1.0
buns,catsup,0,0,18.0
buns,cauliflower,0,0,0.0
buns,cayenne,0,0,10.0
buns,celery,0,0,37.0
buns,cereal,0,0,1.0
buns,cheese,0,0,350.0
buns,cherry,0,0,0.0
buns,chestnuts,0,0,1.0
buns,chicken,0,0,21.0
buns,chicken bouillon cube,0,0,1.0
buns,chicken breast,0,0,8.0
buns,chicken pieces,0,0,0.0
buns,chicken stock,0,0,2.0
buns,chickpeas,0,0,2.0
buns,chile,0,0,3.0
buns,chili,0,0,18.0
buns,chili powder,0,0,69.0
buns,chili sauce,0,0,17.0
buns,chip,0,0,7.0
buns,chives,0,0,11.0
buns,chocolate,0,0,0.0
buns,chops,0,0,1.0
buns,choy,0,0,0.0
buns,chuck,0,0,36.0
buns,chunks,0,0,0.0
buns,chutney,0,0,1.0
buns,cider,0,0,1.0
buns,cilantro,0,0,26.0
buns,cilantro leaf,0,0,0.0
buns,cinnamon,0,0,8.0
buns,clams,0,0,0.0
buns,clove,0,0,138.0
buns,cocoa,0,0,0.0
buns,cocoa powder,0,0,0.0
buns,coconut,0,0,1.0
buns,coffee,0,0,1.0
buns,concentrate,0,0,0.0
buns,condensed cream of chicken soup,0,0,0.0
buns,condensed cream of mushroom soup,0,0,1.0
buns,cooked chicken breast,0,0,0.0
buns,cookies,0,0,0.0
buns,cooking spray,0,0,7.0
buns,coriander,0,0,6.0
buns,coriander leaf,0,0,0.0
buns,coriander powder,0,0,0.0
buns,corn,0,0,5.0
buns,corn flakes,0,0,1.0
buns,cornflour,0,0,0.0
buns,cornmeal,0,0,1.0
buns,cornstarch,0,0,5.0
buns,couscous,0,0,3.0
buns,crabmeat,0,0,7.0
buns,cracker,0,0,6.0
buns,cranberries,0,0,0.0
buns,cranberry juice,0,0,0.0
buns,cream,0,0,0.0
buns,cream of celery soup,0,0,0.0
buns,cream of chicken soup,0,0,2.0
buns,cream of mushroom soup,0,0,2.0
buns,creamer,0,0,0.0
buns,creole seasoning,0,0,3.0
buns,crisco,0,0,0.0
buns,crumb,0,0,5.0
buns,crushed red pepper flakes,0,0,12.0
buns,cucumber,0,0,14.0
buns,cumin,0,0,46.0
buns,cumin powder,0,0,0.0
buns,currants,0,0,0.0
buns,curry powder,0,0,7.0
buns,dates,0,0,0.0
buns,dill,0,0,6.0
buns,dogs,0,0,50.0
buns,dough,0,0,0.0
buns,dried italian seasoning,0,0,0.0
buns,dried onion flakes,0,0,10.0
buns,dried oregano leaf,0,0,2.0
buns,dried parsley flakes,0,0,4.0
buns,dried thyme leaf,0,0,0.0
buns,dry onion soup mix,0,0,9.0
buns,egg,0,0,112.0
buns,egg substitute,0,0,0.0
buns,egg white,0,0,16.0
buns,eggplant,0,0,4.0
buns,enchilada sauce,0,0,1.0
buns,espresso,0,0,0.0
buns,fat,0,0,0.0
buns,fat free sour cream,0,0,3.0
buns,feta,0,0,0.0
buns,fettuccine,0,0,0.0
buns,fillet,0,0,8.0
buns,filling,0,0,0.0
buns,fish sauce,0,0,1.0
buns,floret,0,0,0.0
buns,flour,0,0,23.0
buns,fraiche,0,0,0.0
buns,fresh basil leaf,0,0,5.0
buns,fresh cilantro leaf,0,0,5.0
buns,fresh lemon juice,0,0,12.0
buns,fresh lemon rind,0,0,1.0
buns,fresh lime juice,0,0,8.0
buns,fresh mint leaf,0,0,1.0
buns,fresh orange juice,0,0,0.0
buns,fresh parsley leaf,0,0,0.0
buns,fresh thyme leave,0,0,1.0
buns,frosting,0,0,0.0
buns,frozen whipped topping,0,0,0.0
buns,fruit,0,0,0.0
buns,garlic,0,0,60.0
buns,garlic powder,0,0,61.0
buns,gelatin,0,0,0.0
buns,ghee,0,0,0.0
buns,ginger,0,0,21.0
buns,gingerroot,0,0,4.0
buns,gorgonzola,0,0,0.0
buns,graham cracker crumbs,0,0,0.0
buns,granular,0,0,1.0
buns,granules,0,0,1.0
buns,grapes,0,0,0.0
buns,gravy,0,0,1.0
buns,green food coloring,0,0,0.0
buns,greens,0,0,2.0
buns,grenadine,0,0,0.0
buns,guacamole,0,0,4.0
buns,gum,0,0,0.0
buns,half-and-half,0,0,2.0
buns,half-and-half cream,0,0,0.0
buns,halves,0,0,6.0
buns,ham,0,0,28.0
buns,hamburger,0,0,8.0
buns,hazelnuts,0,0,1.0
buns,heavy cream,0,0,1.0
buns,heavy whipping cream,0,0,0.0
buns,herbs,0,0,3.0
buns,hoisin sauce,0,0,1.0
buns,honey,0,0,23.0
buns,horseradish,0,0,14.0
buns,hot pepper sauce,0,0,15.0
buns,hot sauce,0,0,23.0
buns,ice,0,0,0.0
buns,ice cube,0,0,0.0
buns,italian dressing,0,0,3.0
buns,italian salad dressing,0,0,3.0
buns,italian seasoning,0,0,14.0
buns,jalapeno,0,0,11.0
buns,jam,0,0,1.0
buns,jelly,0,0,2.0
buns,juice,0,0,7.0
buns,kahlua,0,0,0.0
buns,kale,0,0,0.0
buns,ketchup,0,0,135.0
buns,kielbasa,0,0,1.0
buns,krispies,0,0,0.0
buns,lamb,0,0,6.0
buns,lard,0,0,0.0
buns,leek,0,0,2.0
buns,lemon,0,0,11.0
buns,lemon extract,0,0,0.0
buns,lemon juice,0,0,22.0
buns,lemon peel,0,0,0.0
buns,lemon rind,0,0,1.0
buns,lemon slice,0,0,0.0
buns,lemongrass,0,0,0.0
buns,lentils,0,0,4.0
buns,lettuce,0,0,101.0
buns,lettuce leaf,0,0,54.0
buns,light cream,0,0,0.0
buns,light sour cream,0,0,0.0
buns,light soy sauce,0,0,1.0
buns,lime,0,0,8.0
buns,lime juice,0,0,7.0
buns,linguine,0,0,0.0
buns,liqueur,0,0,0.0
buns,liquid smoke,0,0,5.0
buns,loin,0,0,1.0
buns,low sodium soy sauce,0,0,4.0
buns,low-fat sour cream,0,0,1.0
buns,macaroni,0,0,0.0
buns,mace,0,0,0.0
buns,mango,0,0,1.0
buns,mangoes,0,0,2.0
buns,margarine,0,0,3.0
buns,marinara sauce,0,0,1.0
buns,marinated artichoke hearts,0,0,0.0
buns,marjoram,0,0,1.0
buns,marmalade,0,0,0.0
buns,marnier,0,0,0.0
buns,marshmallows,0,0,0.0
buns,masala,0,0,1.0
buns,mayonnaise,0,0,160.0
buns,meat,0,0,9.0
buns,milk,0,0,18.0
buns,mint,0,0,0.0
buns,mint leaf,0,0,1.0
buns,mirin,0,0,0.0
buns,molasses,0,0,3.0
buns,mushroom,0,0,44.0
buns,mustard,0,0,195.0
buns,mustard powder,0,0,4.0
buns,nectar,0,0,0.0
buns,nonfat dry milk powder,0,0,0.0
buns,nonfat sour cream,0,0,2.0
buns,nonstick cooking spray,0,0,2.0
buns,noodles,0,0,1.0
buns,nutmeg,0,0,3.0
buns,nuts,0,0,2.0
buns,oatmeal,0,0,1.0
buns,oats,0,0,4.0
buns,oil,0,0,170.0
buns,okra,0,0,0.0
buns,old bay seasoning,0,0,3.0
buns,olive,0,0,26.0
buns,onion,0,0,447.0
buns,onion powder,0,0,18.0
buns,onion soup mix,0,0,7.0
buns,orange,0,0,0.0
buns,orange juice,0,0,2.0
buns,orange peel,0,0,1.0
buns,orange rind,0,0,0.0
buns,oregano,0,0,51.0
buns,oregano leaf,0,0,1.0
buns,oyster sauce,0,0,1.0
buns,pancetta,0,0,0.0
buns,paprika,0,0,41.0
buns,parsley,0,0,44.0
buns,parsley flakes,0,0,0.0
buns,parsnips,0,0,0.0
buns,pasta,0,0,0.0
buns,pasta sauce,0,0,3.0
buns,paste,0,0,35.0
buns,pastry,0,0,0.0
buns,pea,0,0,1.0
buns,peaches,0,0,0.0
buns,peanuts,0,0,1.0
buns,pear,0,0,0.0
buns,pecans,0,0,0.0
buns,pectin,0,0,0.0
buns,penne,0,0,0.0
buns,pepper,0,0,445.0
buns,peppercorn,0,0,0.0
buns,peppercorns,0,0,0.0
buns,pepperoni,0,0,6.0
buns,pesto sauce,0,0,0.0
buns,pickle,0,0,40.0
buns,pie crust,0,0,0.0
buns,pimiento,0,0,0.0
buns,pineapple,0,0,7.0
buns,pineapple juice,0,0,2.0
buns,pistachios,0,0,1.0
buns,pizza sauce,0,0,14.0
buns,pods,0,0,0.0
buns,popcorn,0,0,0.0
buns,pork,0,0,11.0
buns,potato,0,0,11.0
buns,poultry seasoning,0,0,2.0
buns,prawns,0,0,0.0
buns,preserves,0,0,1.0
buns,prosciutto,0,0,1.0
buns,pudding,0,0,0.0
buns,pumpkin,0,0,0.0
buns,pure vanilla extract,0,0,0.0
buns,puree,0,0,4.0
buns,quinoa,0,0,2.0
buns,radish,0,0,4.0
buns,raisin,0,0,3.0
buns,ranch dressing,0,0,6.0
buns,raspberries,0,0,0.0
buns,red chili powder,0,0,0.0
buns,red food coloring,0,0,0.0
buns,red pepper flakes,0,0,9.0
buns,reduced sodium soy sauce,0,0,3.0
buns,refrigerated crescent dinner rolls,0,0,0.0
buns,relish,0,0,34.0
buns,rhubarb,0,0,0.0
buns,rib,0,0,8.0
buns,rice,0,0,7.0
buns,rind,0,0,0.0
buns,rosemary,0,0,7.0
buns,round,0,0,5.0
buns,rum,0,0,0.0
buns,saffron,0,0,0.0
buns,sage,0,0,4.0
buns,salami,0,0,3.0
buns,salmon,0,0,6.0
buns,salsa,0,0,26.0
buns,salt,0,0,321.0
buns,sauerkraut,0,0,6.0
buns,sausage,0,0,26.0
buns,scallion,0,0,22.0
buns,scallops,0,0,1.0
buns,schnapps,0,0,0.0
buns,seasoned bread crumbs,0,0,7.0
buns,seasoning,0,0,12.0
buns,sec,0,0,0.0
buns,seed,0,0,24.0
buns,shallot,0,0,10.0
buns,shell,0,0,0.0
buns,sherry,0,0,2.0
buns,shortening,0,0,0.0
buns,shoulder,0,0,10.0
buns,shrimp,0,0,5.0
buns,sirloin,0,0,18.0
buns,skewers,0,0,0.0
buns,skinless chicken breast,0,0,0.0
buns,soda,0,0,1.0
buns,sour cream,0,0,22.0
buns,soy sauce,0,0,29.0
buns,soymilk,0,0,0.0
buns,spaghetti,0,0,0.0
buns,spaghetti sauce,0,0,5.0
buns,spears,0,0,2.0
buns,spice,0,0,2.0
buns,spinach,0,0,6.0
buns,spinach leaf,0,0,2.0
buns,splenda sugar substitute,0,0,1.0
buns,spread,0,0,1.0
buns,sprig,0,0,0.0
buns,sprinkles,0,0,0.0
buns,sprout,0,0,5.0
buns,starch,0,0,0.0
buns,steak,0,0,10.0
buns,stick,0,0,1.0
buns,strawberry,0,0,0.0
buns,sugar,0,0,110.0
buns,sweetener,0,0,0.0
buns,syrup,0,0,3.0
buns,tabasco sauce,0,0,11.0
buns,taco seasoning,0,0,2.0
buns,taco seasoning mix,0,0,6.0
buns,tahini,0,0,1.0
buns,tarragon,0,0,4.0
buns,tartar,0,0,0.0
buns,tea,0,0,0.0
buns,tenderloin,0,0,4.0
buns,tenders,0,0,1.0
buns,tequila,0,0,0.0
buns,teriyaki sauce,0,0,8.0
buns,thighs,0,0,4.0
buns,thyme,0,0,24.0
buns,tofu,0,0,4.0
buns,tomato,0,0,170.0
buns,tomato juice,0,0,5.0
buns,tomato sauce,0,0,31.0
buns,tomato soup,0,0,6.0
buns,tortellini,0,0,0.0
buns,tortillas,0,0,0.0
buns,tuna,0,0,15.0
buns,turkey,0,0,62.0
buns,turmeric,0,0,1.0
buns,turmeric powder,0,0,0.0
buns,unsweetened cocoa powder,0,0,0.0
buns,vanilla,0,0,1.0
buns,vanilla essence,0,0,1.0
buns,vanilla extract,0,0,3.0
buns,vanilla ice cream,0,0,0.0
buns,vanilla instant pudding mix,0,0,0.0
buns,vegetable oil cooking spray,0,0,2.0
buns,vegetable shortening,0,0,0.0
buns,vegetable stock,0,0,0.0
buns,vegetables,0,0,2.0
buns,vermouth,0,0,0.0
buns,vinegar,0,0,96.0
buns,vodka,0,0,0.0
buns,wafers,0,0,0.0
buns,walnuts,0,0,2.0
buns,water,0,0,83.0
buns,watermelon,0,0,0.0
buns,wedge,0,0,1.0
buns,weed,0,0,4.0
buns,wheat germ,0,0,2.0
buns,whip,0,0,7.0
buns,whipped cream,0,0,0.0
buns,whipped topping,0,0,0.0
buns,whipping cream,0,0,0.0
buns,whiskey,0,0,0.0
buns,white cake mix,0,0,0.0
buns,wine,0,0,10.0
buns,wings,0,0,0.0
buns,worcestershire sauce,0,0,132.0
buns,wrappers,0,0,0.0
